id,accession,title,lineage,taxon_id,scientific_name,library_strategy,library_layout,instrument_model,run_accession,nreads,read_average,total_spots,total_bases,size,published
195800,SRX154631,GSM948685: WAGO-9 IP; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513327,1,36,11002245,396080820,233639699,2012-07-17 13:51:28
195799,SRX154630,GSM948684: WAGO-9 Input; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513326,1,36,11804387,424957932,242966007,2012-07-17 13:51:28
195798,SRX154629,GSM948683: ms0712A; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513325,1,36,10148282,365338152,217555745,2012-07-17 13:51:28
195797,SRX154628,GSM948682: ms0712C; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513324,1,36,11179993,402479748,246814941,2012-07-17 13:51:28
195796,SRX154627,GSM948681: ms1101B; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513323,1,36,6777793,244000548,184860260,2012-07-17 13:51:28
195795,SRX154626,GSM948680: ms1101A; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513322,1,36,6730245,242288820,181936407,2012-07-17 13:51:28
195794,SRX154625,GSM948679: ms0712B; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513321,1,36,8731723,314342028,188056131,2012-07-17 13:51:28
195793,SRX154624,GSM948678: ms0425D; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513320,1,36,6248008,224928288,116846014,2012-07-17 13:51:28
195792,SRX154623,GSM948677: ms0425C; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513319,1,36,5737922,206565192,109988092,2012-07-17 13:51:28
195791,SRX154622,GSM948676: ms0425B; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513318,1,36,5509712,198349632,103505883,2012-07-17 13:51:28
195790,SRX154621,GSM948675: ms0425A; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513317,1,36,5660398,203774328,107263065,2012-07-17 13:51:28
195789,SRX154620,GSM948674: SB1; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513316,1,36,5046362,181669032,97401771,2012-09-03 08:56:25
195788,SRX154619,GSM948673: GH21U; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513315,1,36,3134599,112845564,55659506,2012-09-03 08:56:25
195787,SRX154618,GSM948672: flagprg1da4; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513314,1,36,9694620,349006320,220427138,2012-09-03 08:56:25
195786,SRX154617,GSM948671: flagprg11; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513313,1,36,9647325,347303700,220901347,2012-09-03 08:56:25
195785,SRX154616,GSM948670: sx922; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513312,1,36,10161785,365824260,241488863,2012-09-03 08:56:25
195784,SRX154615,GSM948669: N2; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR513311,1,36,12187012,438732432,285401291,2012-09-03 08:56:25
193085,SRX151929,GSM945353: SCN heat-stressed; Tigriopus californicus; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Maxillopoda; Copepoda; Neocopepoda; Podoplea; Harpacticoida; Harpacticidae; Tigriopus; Tigriopus californicus,6832,Tigriopus californicus,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504763,1,99,6445709,638125191,375365890,2012-09-11 14:04:58
193084,SRX151928,GSM945352: SCN control; Tigriopus californicus; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Maxillopoda; Copepoda; Neocopepoda; Podoplea; Harpacticoida; Harpacticidae; Tigriopus; Tigriopus californicus,6832,Tigriopus californicus,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504762,1,99,4740377,469297323,266612481,2012-09-11 14:04:58
193083,SRX151927,GSM945351: SD heat-stressed; Tigriopus californicus; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Maxillopoda; Copepoda; Neocopepoda; Podoplea; Harpacticoida; Harpacticidae; Tigriopus; Tigriopus californicus,6832,Tigriopus californicus,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504761,1,99,6988870,691898130,405289971,2012-09-11 14:04:58
193082,SRX151926,GSM945350: SD contol; Tigriopus californicus; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Maxillopoda; Copepoda; Neocopepoda; Podoplea; Harpacticoida; Harpacticidae; Tigriopus; Tigriopus californicus,6832,Tigriopus californicus,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504760,1,99,2560346,253474254,143981927,2012-09-11 14:04:58
192917,SRX151823,GSM945009: ovary; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR504564,2,120,10166982,2440075680,1206815729,2012-11-13 15:09:42
192916,SRX151822,GSM945008: testis; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR504562,2,76,5574786,847367472,592648522,2012-11-13 15:09:42
192915,SRX151821,GSM942918: female carcass; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR504559,1,46,5405918,248672228,169349467,2012-11-13 15:09:42
192914,SRX151820,GSM942917: male carcass; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR504556,1,46,11553197,531447062,358813081,2012-11-13 15:09:42
192913,SRX151819,GSM942916: muscle; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR504555,1,46,51376963,2363340298,1548166901,2012-11-13 15:09:42
192912,SRX151818,GSM942915: intestine; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR504554,1,46,23201724,1067279304,852915983,2012-11-13 15:09:42
192911,SRX151817,GSM942914: larvae; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR504553,2,120,13618479,3268434960,1759232878,2012-11-13 15:09:42
192910,SRX151816,GSM942913: 64hr; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504552,1,40,19565188,782607520,314789785,2012-11-13 15:09:42
192909,SRX151815,GSM942912: 46hr; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504551,1,40,28742171,1149686840,472694205,2012-11-13 15:09:42
192908,SRX151814,GSM942911: 24hr; Ascaris suum; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris; Ascaris suum,6253,Ascaris suum,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR504550,1,40,20762959,830518360,309756555,2012-11-13 15:09:42
184822,SRX148640,"GSM932878: small RNA-Seq of HRDE-1 co-IP small RNAs, FLAG::NRDE-2 protein was immuno-precipitated with anti-FLAG M2 Ab; Caenorhabditis elegans; RNA-Seq",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer IIx,SRR498193,1,36,13996418,503871048,326606834,2012-07-30 14:11:11
184763,SRX148581,GSM932405: PT; Crassostrea gigas; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea; Crassostrea gigas,29159,Crassostrea gigas,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR497891,2,92,13719859,2524454056,1727879107,2012-12-17 08:53:27
184762,SRX148580,GSM932404: PC; Crassostrea gigas; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea; Crassostrea gigas,29159,Crassostrea gigas,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR497890,2,93,15354006,2855845116,1937804302,2012-12-17 08:53:27
183465,SRX147608,GSM929780: Differentiated tissues; Schmidtea mediterranea; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea; Schmidtea mediterranea,79327,Schmidtea mediterranea,RNA-Seq,PAIRED,Illumina Genome Analyzer IIx,SRR496280,2,101,20805822,4202776044,2414381529,2012-06-04 14:38:29
183464,SRX147607,GSM929779: Stem Cell Progeny; Schmidtea mediterranea; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea; Schmidtea mediterranea,79327,Schmidtea mediterranea,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR496278,2,101,103349233,20876545066,11735206932,2012-06-04 14:38:29
183463,SRX147606,GSM929778: Stem Cells; Schmidtea mediterranea; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea; Schmidtea mediterranea,79327,Schmidtea mediterranea,RNA-Seq,PAIRED,Illumina Genome Analyzer IIx,SRR496276,2,101,21917357,4427306114,2650249979,2012-06-04 14:38:29
172854,SRX142905,GSM916520: sRNA_adult; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer,SRR488260,1,36,3673814,132257304,42753839,2012-06-13 13:46:44
172853,SRX142904,GSM916519: sRNA_L4; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer,SRR488259,1,36,1752550,63091800,20428586,2012-06-13 13:46:44
155126,SRX136706,GSM910383: rde-11 pos-1 RNAi untreated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457407,1,50,21576382,1078819100,681081809,2012-04-10 09:50:57
155125,SRX136705,GSM910382: rde-11 control RNAi untreated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457406,1,50,30315392,1515769600,974407876,2012-04-10 09:50:57
155124,SRX136704,GSM910381: wild type pos-1 RNAi untreated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457405,1,50,23364077,1168203850,738245103,2012-04-10 09:50:57
155123,SRX136703,GSM910380: wild type control RNAi untreated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457404,1,50,21365987,1068299350,678674899,2012-04-10 09:50:57
155122,SRX136702,GSM910379: rde-11 pos-1 RNAi TAP treated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457403,1,50,18797049,939852450,599402814,2012-04-10 09:50:57
155121,SRX136701,GSM910378: rde-11 control RNAi TAP treated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457402,1,50,18055390,902769500,572865581,2012-04-10 09:50:57
155120,SRX136700,GSM910377: wt pos-1 RNAi TAP treated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457401,1,50,20807194,1040359700,664329713,2012-04-10 09:50:57
155119,SRX136699,GSM910376: wild type control RNAi TAP treated; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR457400,1,50,20876462,1043823100,663537736,2012-04-10 09:50:57
155118,SRX136698,GSM910375: mut-16 embryo; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457399,1,40,10933945,437357800,226002389,2012-04-10 09:50:57
155117,SRX136697,GSM910374: rde-11 embryo; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457398,1,40,10186082,407443280,212997053,2012-04-10 09:50:57
155116,SRX136696,GSM910373: rde-11 adult; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457397,1,40,22783257,911330280,498051894,2012-04-10 09:50:57
155115,SRX136695,GSM910372: rde-10 embryo; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457396,1,40,11778100,471124000,243957833,2012-04-10 09:50:57
155114,SRX136694,GSM910371: rde-10 adult 2; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457395,1,40,14279160,571166400,290610653,2012-04-10 09:50:57
155113,SRX136693,GSM910370: wild type embryo; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457394,1,40,13067580,522703200,275418818,2012-04-10 09:50:57
155112,SRX136692,GSM910369: wild type adult 2; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457393,1,40,12130758,485230320,254679438,2012-04-10 09:50:57
155111,SRX136691,GSM910368: rsd-2 adult; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457392,1,40,7291229,291649160,152416511,2012-04-10 09:50:57
155110,SRX136690,GSM910367: rde-10 adult; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457391,1,36,8564515,308322540,231529559,2012-04-10 09:50:57
155109,SRX136689,GSM910366: wild type adult; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina Genome Analyzer II,SRR457390,1,36,8292578,298532808,223512781,2012-04-10 09:50:57
